2;0;3126.00;9.87;1976.00;0.00;0.28
3;0;3070.00;9.75;2070.00;0.00;0.28
4;0;2890.00;9.50;2114.00;0.00;0.76
5;0;2640.00;9.50;1909.00;0.00;0.72
6;0;3261.00;9.95;2035.00;0.00;0.24
7;0;2988.00;10.05;2093.00;0.00;0.24
8;0;3019.00;9.72;1956.00;0.00;0.16
9;0;1796.00;9.50;323.00;0.00;1.40
10;0;2734.00;11.07;2036.00;0.00;0.32
11;0;2802.00;10.75;2127.00;0.00;0.24
12;0;3193.00;9.97;1959.00;0.00;0.24
13;0;1181.00;9.50;408.00;0.00;1.56
14;0;2701.00;9.85;1997.00;0.00;0.24
15;0;3000.00;10.45;2167.00;0.00;0.32
16;0;4828.00;9.50;1847.00;0.00;0.96
17;0;2804.00;9.80;1853.00;0.00;0.24
18;0;3072.00;9.60;2060.00;0.00;0.20
19;0;3540.00;9.50;973.00;0.00;1.04
20;0;2856.00;9.50;1511.00;0.00;0.64
21;0;2683.00;9.50;2075.00;0.00;0.40
22;0;2886.00;9.50;2240.00;0.00;0.36
23;0;3189.00;9.95;1988.00;0.00;0.24
24;0;4775.00;9.50;821.00;0.00;1.00
25;0;4897.00;9.50;1572.00;0.00;1.08
26;0;3088.00;9.92;2058.00;0.00;0.28
27;0;2690.00;11.67;2022.00;0.00;0.32
28;0;4357.00;9.50;796.00;0.00;1.00
29;0;3809.00;9.50;957.00;0.00;0.80
30;0;2931.00;9.75;2132.00;0.00;0.24
31;0;3293.00;10.02;1997.00;0.00;0.20
32;0;2880.00;9.60;2037.00;0.00;0.20
33;0;4039.00;9.50;663.00;0.00;0.92
34;0;3599.00;9.50;1104.00;0.00;0.96
35;0;2791.00;9.67;2003.00;0.00;0.24
36;0;3018.00;9.87;2120.00;0.00;0.36
37;0;2971.00;9.50;2049.00;0.00;0.16
38;0;2776.00;9.62;2174.00;0.00;0.28
39;0;3066.00;9.95;1978.00;0.00;0.20
40;0;3028.00;9.70;2051.00;0.00;0.24
41;0;2043.00;9.50;172.00;0.00;0.76
42;0;2225.00;9.50;458.00;0.00;1.12
43;0;2201.00;9.50;1251.00;0.00;1.12
44;0;2837.00;9.60;2228.00;0.00;0.40
45;0;3260.00;10.10;2000.00;0.00;0.28
46;0;2770.00;10.50;2076.00;0.00;0.12
47;0;2138.00;9.50;1784.00;0.00;0.88
48;0;1341.00;9.50;2055.00;0.00;1.16
49;0;2788.00;10.32;2031.00;0.00;0.28
50;0;925.00;9.50;118.00;0.00;1.68
51;0;7.00;9.50;622.00;0.00;0.36
52;0;2972.00;9.67;2036.00;0.00;0.16
53;0;2641.00;9.60;1983.00;0.00;0.16
54;0;4.00;9.50;1445.00;0.00;0.20
55;0;266.00;9.50;1705.00;0.00;1.04
56;0;308.00;9.50;970.00;0.00;0.92
57;0;3036.00;9.60;2007.00;0.00;0.24
58;0;2798.00;11.77;2157.00;0.00;0.32
59;0;1276.00;9.50;722.00;0.00;1.56
60;0;3069.00;9.95;2020.00;0.00;0.28
61;0;2879.00;10.65;2183.00;0.00;0.40
62;0;3140.00;9.80;1975.00;0.00;0.20
63;0;2895.00;9.80;2071.00;0.00;0.32
64;0;2985.00;9.87;2236.00;0.00;0.24
65;0;2643.00;9.87;2005.00;0.00;0.28
66;0;2894.00;9.60;2089.00;0.00;0.28
67;0;2924.00;9.72;2029.00;0.00;0.20
68;0;2626.00;9.60;1852.00;0.00;0.16
69;0;2731.00;9.67;1991.00;0.00;0.24
70;0;3023.00;9.60;2006.00;0.00;0.28
71;0;3010.00;9.60;1981.00;0.00;0.28
72;0;3129.00;9.90;2031.00;0.00;0.32
73;0;2591.00;9.70;1811.00;0.00;0.16
74;0;2989.00;9.82;2180.00;0.00;0.40
75;0;3129.00;9.97;2018.00;0.00;0.28
76;0;2899.00;10.80;2219.00;0.00;0.32
77;0;2744.00;10.82;2026.00;0.00;0.28
78;0;3232.00;9.60;1483.00;0.00;0.48
79;0;2997.00;9.60;1999.00;0.00;0.16
80;0;2998.00;10.07;2087.00;0.00;0.32
81;0;3087.00;9.92;1999.00;0.00;0.24
82;0;2940.00;9.70;2111.00;0.00;0.28
83;0;2898.00;9.60;1981.00;0.00;0.24
84;0;3170.00;10.02;2013.00;0.00;0.24
85;0;3072.00;9.90;1962.00;0.00;0.20
86;0;3034.00;9.67;2133.00;0.00;0.28
87;0;3211.00;9.87;2081.00;0.00;0.84
88;0;3301.00;10.10;2014.00;0.00;0.36
89;0;3089.00;10.12;2041.00;0.00;0.20
90;0;3040.00;9.70;2035.00;0.00;0.16
91;0;2822.00;9.80;2209.00;0.00;0.52
92;0;3053.00;9.60;2058.00;0.00;0.20
93;0;3069.00;9.90;1986.00;0.00;0.20
94;0;3047.00;9.60;2108.00;0.00;0.28
95;0;2978.00;9.80;1968.00;0.00;0.24
96;0;3648.00;9.60;2250.00;0.00;2.08
97;0;3147.00;9.92;1966.00;0.00;0.16
98;0;3113.00;10.02;2153.00;0.00;0.56
99;0;3266.00;9.80;2051.00;0.00;0.44
100;0;2670.00;12.10;1995.00;0.00;0.20
101;0;2834.00;11.60;2174.00;0.00;0.32
102;0;2663.00;12.50;2050.00;0.00;0.24
103;0;2945.00;9.72;2207.00;0.00;0.40
104;0;2962.00;9.60;1999.00;0.00;0.20
105;0;3327.00;9.70;2170.00;0.00;0.92
106;0;3146.00;9.92;1993.00;0.00;0.20
107;0;2716.00;9.82;2099.00;0.00;0.16
108;0;3249.00;9.80;2045.00;0.00;0.44
109;0;2818.00;10.50;2119.00;0.00;0.24
110;0;3031.00;10.12;1965.00;0.00;0.28
111;0;2717.00;11.30;2050.00;0.00;0.28
112;0;3214.00;9.80;1968.00;0.00;0.16
113;0;2755.00;11.02;2057.00;0.00;0.24
114;0;2768.00;10.30;2014.00;0.00;0.20
115;0;2726.00;10.87;2085.00;0.00;0.36
116;0;3055.00;10.15;2202.00;0.00;0.56
117;0;3000.00;9.70;1982.00;0.00;0.16
118;0;2827.00;10.20;2093.00;0.00;0.32
119;0;3210.00;10.00;2003.00;0.00;0.28
120;0;2931.00;9.60;2114.00;0.00;0.24
121;0;3120.00;9.87;1958.00;0.00;0.28
122;0;2630.00;9.50;2015.00;0.00;0.32
123;0;3330.00;9.95;2014.00;0.00;0.28
124;0;2912.00;9.85;2146.00;0.00;0.36
125;0;2790.00;10.10;2048.00;0.00;0.28
126;0;2957.00;9.60;1993.00;0.00;0.16
127;0;3071.00;9.60;2051.00;0.00;0.24
128;0;2888.00;10.60;2209.00;0.00;0.24
129;0;3094.00;9.67;1983.00;0.00;0.28
130;0;2808.00;10.10;2068.00;0.00;0.32
131;0;2497.00;9.72;1974.00;0.00;0.24
132;0;2928.00;9.80;2089.00;0.00;0.36
133;0;2723.00;10.92;2036.00;0.00;0.28
134;0;3027.00;9.90;2109.00;0.00;0.40
135;0;3184.00;9.80;1962.00;0.00;0.24
136;0;2953.00;9.67;2055.00;0.00;0.24
137;0;2648.00;9.50;1988.00;0.00;0.28
138;0;3081.00;9.82;2051.00;0.00;0.28
139;0;2977.00;9.60;2042.00;0.00;0.28
140;0;3108.00;9.85;2076.00;0.00;0.40
141;0;2942.00;9.62;2064.00;0.00;0.24
142;0;3010.00;10.22;2203.00;0.00;0.32
143;0;3156.00;10.02;1982.00;0.00;0.20
144;0;2698.00;10.52;2014.00;0.00;0.20
145;0;2801.00;10.65;2105.00;0.00;0.32
146;0;3284.00;10.00;1995.00;0.00;0.24
147;0;2731.00;9.90;1998.00;0.00;0.20
148;0;2830.00;10.35;2138.00;0.00;0.32
149;0;2996.00;9.60;2010.00;0.00;0.20
150;0;3075.00;9.97;1971.00;0.00;0.24
151;0;2863.00;10.52;2174.00;0.00;0.20
152;0;3041.00;9.70;2014.00;0.00;0.20
153;0;1576.00;9.50;1165.00;0.00;0.24
154;0;3278.00;10.12;2098.00;0.00;0.68
155;0;3038.00;9.60;2073.00;0.00;0.36
156;0;2774.00;10.02;2024.00;0.00;0.24
157;0;3024.00;9.95;2074.00;0.00;0.28
158;0;2920.00;9.60;2116.00;0.00;0.28
159;0;2508.00;9.77;1934.00;0.00;0.20
160;0;3081.00;9.92;2004.00;0.00;0.28
161;0;2814.00;9.60;1987.00;0.00;0.20
162;0;2927.00;9.87;2141.00;0.00;0.28
163;0;3097.00;9.80;2015.00;0.00;0.24
164;0;3137.00;9.80;1969.00;0.00;0.20
165;0;2946.00;9.50;2041.00;0.00;0.20
166;0;3076.00;9.72;2028.00;0.00;0.24
167;0;2917.00;10.57;2190.00;0.00;0.40
168;0;2744.00;10.67;2087.00;0.00;0.32
169;0;2869.00;9.60;2032.00;0.00;0.24
170;0;3037.00;9.80;2106.00;0.00;0.32
171;0;2719.00;9.50;1983.00;0.00;0.16
172;0;3048.00;9.95;2000.00;0.00;0.20
173;0;2763.00;10.92;2143.00;0.00;0.36
174;0;3150.00;10.05;2002.00;0.00;0.24
175;0;3202.00;9.85;1975.00;0.00;0.28
176;0;3020.00;9.85;2133.00;0.00;0.36
177;0;1691.00;9.50;1202.00;0.00;0.16
178;0;3024.00;10.22;2177.00;0.00;0.44
179;0;2732.00;10.02;2013.00;0.00;0.32
180;0;3180.00;9.60;2105.00;0.00;0.72
181;0;2977.00;9.70;1993.00;0.00;0.20
182;0;2826.00;9.65;2080.00;0.00;0.28
183;0;3153.00;10.10;2050.00;0.00;0.40
184;0;2772.00;11.20;2108.00;0.00;0.40
185;0;2879.00;9.60;1973.00;0.00;0.36
186;0;3231.00;9.80;2040.00;0.00;0.36
187;0;3043.00;10.10;1963.00;0.00;0.28
188;0;2635.00;9.67;2046.00;0.00;0.32
189;0;3321.00;10.12;2001.00;0.00;0.48
190;0;2805.00;12.62;2165.00;0.00;0.24
191;0;2966.00;12.82;777.00;0.00;0.68
192;0;2809.00;11.05;2186.00;0.00;0.20
193;0;2966.00;9.82;2080.00;0.00;0.24
194;0;3046.00;10.10;1984.00;0.00;0.28
195;0;2904.00;9.60;2098.00;0.00;0.32
196;0;2639.00;10.10;1760.00;0.00;0.20
197;0;2980.00;10.57;2153.00;0.00;0.40
198;0;3456.00;10.00;2208.00;0.00;1.16
199;0;2632.00;9.62;2029.00;0.00;0.20
200;0;2527.00;9.60;1955.00;0.00;0.24
201;0;2887.00;10.02;2159.00;0.00;0.40
202;0;2737.00;11.35;2050.00;0.00;0.20
203;0;2900.00;10.45;2190.00;0.00;0.44
204;0;2932.00;9.60;2020.00;0.00;0.20
205;0;2802.00;10.12;2065.00;0.00;0.28
206;0;3331.00;9.80;1946.00;0.00;0.20
207;0;2990.00;9.80;1940.00;0.00;0.16
208;0;3211.00;10.25;1864.00;0.00;0.20
209;0;3069.00;9.50;2123.00;0.00;1.48
210;0;2330.00;9.50;1399.00;0.00;1.28
211;0;2797.00;9.60;1941.00;0.00;0.24
212;0;3094.00;10.22;1871.00;0.00;0.20
213;0;1869.00;9.50;454.00;0.00;1.00
214;0;3130.00;9.82;1914.00;0.00;0.20
215;0;2961.00;9.90;1852.00;0.00;0.20
216;0;2961.00;10.02;1881.00;0.00;0.24
217;0;1709.00;9.50;2092.00;0.00;1.52
218;0;1299.00;9.50;447.00;0.00;1.84
219;0;2522.00;9.82;1901.00;0.00;0.20
220;0;4739.00;9.50;1804.00;0.00;1.08
221;0;2573.00;9.60;1847.00;0.00;0.24
222;0;2951.00;9.80;1942.00;0.00;0.28
223;0;3007.00;10.15;1895.00;0.00;0.24
224;0;3625.00;9.50;1128.00;0.00;1.00
225;0;2883.00;9.50;1536.00;0.00;0.72
226;0;3042.00;10.22;1944.00;0.00;0.24
227;0;3307.00;10.02;1889.00;0.00;0.24
228;0;3280.00;9.85;1920.00;0.00;0.12
229;0;4772.00;9.50;876.00;0.00;1.08
230;0;4942.00;9.50;1592.00;0.00;1.00
231;0;3104.00;9.87;1954.00;0.00;0.20
232;0;3154.00;9.85;1869.00;0.00;0.20
233;0;2946.00;9.90;1918.00;0.00;0.20
234;0;4331.00;9.50;760.00;0.00;0.28
235;0;3845.00;9.50;981.00;0.00;0.88
236;0;3026.00;10.02;1873.00;0.00;0.36
237;0;3388.00;10.37;1967.00;0.00;0.32
238;0;3028.00;10.07;1846.00;0.00;0.20
239;0;4086.00;9.50;630.00;0.00;1.20
240;0;3541.00;9.50;1021.00;0.00;1.08
241;0;2677.00;9.50;1875.00;0.00;0.16
242;0;2770.00;10.12;1950.00;0.00;0.24
243;0;2818.00;9.80;1859.00;0.00;0.32
244;0;3423.00;9.50;227.00;0.00;1.16
245;0;2603.00;9.50;247.00;0.00;0.80
246;0;3068.00;10.07;1889.00;0.00;0.16
247;0;2673.00;9.60;1859.00;0.00;0.20
248;0;3000.00;9.80;1943.00;0.00;0.20
249;0;2022.00;9.50;219.00;0.00;0.68
250;0;2176.00;9.50;411.00;0.00;1.40
251;0;2255.00;9.50;1265.00;0.00;1.24
252;0;3117.00;9.92;1947.00;0.00;0.24
253;0;2511.00;10.17;1848.00;0.00;0.24
254;0;2204.00;9.50;1733.00;0.00;1.44
255;0;1284.00;9.50;2052.00;0.00;1.40
256;0;3182.00;9.90;1953.00;0.00;0.24
257;0;3215.00;10.20;1872.00;0.00;0.20
258;0;880.00;9.50;46.00;0.00;1.56
259;0;29.00;9.50;656.00;0.00;0.84
260;0;3257.00;9.90;1929.00;0.00;0.28
261;0;3087.00;10.17;1872.00;0.00;0.16
262;0;18.00;9.50;1476.00;0.00;0.80
263;0;391.00;9.50;1672.00;0.00;0.80
264;0;350.00;9.50;964.00;0.00;1.12
265;0;2905.00;9.60;1937.00;0.00;0.24
266;0;2867.00;9.80;1884.00;0.00;0.16
267;0;1210.00;9.50;742.00;0.00;1.20
268;0;2737.00;9.62;1875.00;0.00;0.24
269;0;3133.00;9.80;1889.00;0.00;0.24
270;0;3189.00;9.80;1938.00;0.00;0.32
271;0;2578.00;9.60;1853.00;0.00;0.20
272;0;3267.00;9.85;1977.00;0.00;0.28
273;0;3341.00;9.85;1903.00;0.00;0.36
274;0;3064.00;10.10;1905.00;0.00;0.20
275;0;3150.00;9.95;1876.00;0.00;0.20
276;0;2461.00;9.72;1904.00;0.00;0.24
277;0;2941.00;10.10;1886.00;0.00;0.28
278;0;3382.00;10.45;1981.00;0.00;0.40
279;0;2801.00;9.80;1870.00;0.00;0.20
280;0;3136.00;9.82;1931.00;0.00;0.20
281;0;2875.00;9.65;1897.00;0.00;0.20
282;0;3244.00;9.85;1944.00;0.00;0.24
283;0;3129.00;9.80;1905.00;0.00;0.20
284;0;2489.00;9.50;1929.00;0.00;0.32
285;0;2463.00;9.60;1854.00;0.00;0.24
286;0;3220.00;10.27;1877.00;0.00;0.28
287;0;3034.00;10.10;1924.00;0.00;0.28
288;0;3039.00;9.90;1852.00;0.00;0.24
289;0;3006.00;10.07;1884.00;0.00;0.28
290;0;2883.00;9.92;1857.00;0.00;0.16
291;0;3350.00;9.90;1913.00;0.00;0.32
292;0;3261.00;9.72;1902.00;0.00;0.28
293;0;2738.00;9.60;1881.00;0.00;0.24
294;0;2962.00;10.00;1890.00;0.00;0.24
295;0;2734.00;9.60;1977.00;0.00;0.28
296;0;2558.00;9.60;1854.00;0.00;0.24
297;0;3191.00;10.05;1906.00;0.00;0.24
298;0;3293.00;9.90;1890.00;0.00;0.20
299;0;2788.00;9.70;1946.00;0.00;0.24
300;0;3072.00;10.10;1880.00;0.00;0.16
301;0;3101.00;9.85;1920.00;0.00;0.24
302;0;3092.00;10.07;1847.00;0.00;0.24
303;0;2451.00;9.95;1869.00;0.00;0.24
304;0;2963.00;9.90;1860.00;0.00;0.28
305;0;3294.00;9.92;1957.00;0.00;0.28
306;0;3015.00;10.10;1899.00;0.00;0.12
307;0;3445.00;9.85;1944.00;0.00;0.28
308;0;2921.00;9.60;1971.00;0.00;0.28
309;0;2677.00;9.60;1866.00;0.00;0.24
310;0;2935.00;9.80;1930.00;0.00;0.28
311;0;2510.00;10.15;1859.00;0.00;0.24
312;0;3140.00;9.60;2097.00;0.00;0.36
313;0;3159.00;9.95;1848.00;0.00;0.20
314;0;3133.00;9.92;1879.00;0.00;0.20
315;0;3024.00;10.00;1853.00;0.00;0.24
316;0;2685.00;9.60;1945.00;0.00;0.24
317;0;2693.00;9.60;1900.00;0.00;0.16
318;0;2904.00;10.00;1865.00;0.00;0.20
319;0;2953.00;9.80;1950.00;0.00;0.24
320;0;3001.00;9.80;1953.00;0.00;0.36
321;0;2731.00;9.60;1886.00;0.00;0.24
322;0;2578.00;9.60;1860.00;0.00;0.24
323;0;2988.00;10.10;1919.00;0.00;0.24
324;0;3202.00;10.07;1884.00;0.00;0.28
325;0;3224.00;9.75;1936.00;0.00;0.12
326;0;3225.00;9.62;1848.00;0.00;0.20
327;0;2907.00;9.90;1896.00;0.00;0.32
328;0;3090.00;10.10;1854.00;0.00;0.20
329;0;2784.00;9.67;1939.00;0.00;0.24
330;0;3145.00;9.82;1896.00;0.00;0.20
331;0;2970.00;9.90;1864.00;0.00;0.28
332;0;2685.00;9.60;1913.00;0.00;0.16
333;0;3061.00;10.00;1949.00;0.00;0.20
334;0;2808.00;9.77;1883.00;0.00;0.16
335;0;3056.00;10.17;1910.00;0.00;0.20
336;0;2670.00;9.60;1868.00;0.00;0.20
337;0;2445.00;9.67;1904.00;0.00;0.44
338;0;3280.00;9.85;1857.00;0.00;0.16
339;0;3270.00;9.82;1886.00;0.00;0.28
340;0;3151.00;9.92;1853.00;0.00;0.16
341;0;2944.00;9.82;1936.00;0.00;0.20
342;0;2982.00;10.00;1884.00;0.00;0.16
